Feature,Importance
MED15,0.00046646735042100724
BCL7A,0.0004386982826749477
NFIA,0.00043104854672836745
SMG7,0.00040847012333413324
DACH1,0.0003985834276082359
AK9,0.0003960930071068013
PLXNA3,0.0003871989958924414
MTPN,0.00037562025222064293
ZAP70,0.00037456612257077585
CCDC167,0.0003735471640931174
AGPS,0.00036247853369205383
HSPA5,0.00035461065614941664
PDPR2P,0.0003519282212098529
CACNA1I,0.00034156304932802444
LINC00989,0.00033824477418852483
CIP2A,0.00033534073255322896
DHX36,0.0003249965068798564
CTSG,0.00032480196950327497
SMG5,0.00032263817898441386
SERINC2,0.000320616856787203
CNN3,0.0003087753709099962
PCBP1,0.00030022438106412283
SLC46A3,0.00030018781388536496
ERP44,0.0002942993912691593
PTK2B,0.0002921296841471985
MLH1,0.00027900792463848314
BOLA3,0.0002778050421491088
ANLN,0.0002718439674404126
P4HTM,0.0002584413568357838
PTPN6,0.00023299126991593554
KLRC2,0.0002192834401354492
E2F2,0.00021033703766852943
IGLV5-37,0.00020367442126836296
CDS2,0.00019375609302226687
NSMCE2,0.00019374554699798182
GOLGA4-AS1,0.0001927394745561427
NKIRAS2,0.00019097321638380567
HSPE1,0.00019013671021566523
MICU1,0.0001867966296431056
ATP8B4,0.00018243483745764483
PHF19,0.0001792587270289426
NREP,0.00017004558777261223
MATN2,0.00015519434456435992
HLA-DQB2,0.00015285412103291103
SUPT7L,0.0001501103689050697
TMEM39A,0.00014662162480623002
SYPL1,0.00014009104803940452
NCAPH2,0.00013933360969820452
TROAP,0.00012900189833450008
NIT1,0.00012460706813150214
ZNF287,0.00012283019096610576
MROCKI,0.0001197974636962295
ZNF532,0.00011813347069809555
TMEM208,0.00011443453329424838
METAP1,0.00011112520137780295
P2RY8,0.00010984236259290669
SLC35B1,0.00010860665097825991
CENPQ,0.00010693926740745274
FBXW2,0.00010130891389706843
ZNF133,0.0001007531157467398
LINC02491,9.913941238490862e-05
TYW1,9.477150173826438e-05
AAAS,9.38675914927799e-05
IFFO1,9.36393242144642e-05
AHCTF1,9.352272548643279e-05
KAZN,8.974893030353325e-05
TFR2,8.722297644091674e-05
RPL41,7.949750119102178e-05
RPL6P10,7.742012409589158e-05
E2F7,7.325480768843664e-05
P2RX1,6.337094061481031e-05
SSBP1,6.193187965951863e-05
SLC22A5,5.804752589352085e-05
SLC2A11,5.550483496634547e-05
DDX39B,5.0961931940594827e-05
CDCA5,4.892204873189357e-05
HEATR1,3.9132570834634956e-05
CLEC16A,3.8332603695521766e-05
KATNIP,3.7239637993033336e-05
TRAPPC4,3.3053306024968594e-05
ALG9,3.286238170322869e-05
NMI,3.263025361990064e-05
SPCS2,3.2381119478297116e-05
HMGB3,2.880817993286685e-05
ZNF587,2.6914200194123198e-05
DHFR,2.5790840313680407e-05
SMIM20,2.274181816300544e-05
DDX52,2.2276172988835728e-05
SIPA1L1,2.1432674615365368e-05
ATXN1,1.5562548648860025e-05
SPC25,1.368684242658659e-05
RAB31,1.1211200924285137e-05
TRAPPC2L,1.0755488537496e-05
