Feature,Mean_ABS_SHAP
TEX30,0.01415868854053851
NIT1,0.014026439071403366
UBE2K,0.013961383575786442
SNHG7,0.013862924940606022
OTUD7A,0.01375563043800595
KLRC1,0.013690865387015794
TRAPPC3L,0.013688818718084111
SPCS2,0.013563585124357935
GOLGA4-AS1,0.013491555321461988
HSD17B12,0.013265015129714154
PF4,0.01322902909090842
HSPA5,0.013129249010826665
CDCA5,0.013017242533476758
LINC00989,0.012984361760177024
CMPK2,0.012914545178089307
MTPN,0.01274975050575314
HLA-DQB2,0.012614729213744564
CDS2,0.01246023111323808
PGP,0.012239938796904656
C1orf116,0.012079473624374022
CTSG,0.01206843363884792
CNN3,0.01195554665039927
TRAPPC4,0.011718167053244164
P4HTM,0.011646643866965612
FANCB,0.011633077522692778
POC1A,0.01162143240458303
NREP,0.01159589807456163
UBAC2-AS1,0.011548465178372984
TPRN,0.011544781952748093
TRAIP,0.011464781804717149
ZNF667-AS1,0.011298235841079354
RAB31,0.011290716520599228
HDAC4,0.011272068778047605
PTPN6,0.011194401858758696
SERINC2,0.01103183575404528
SSBP1,0.01097947568824746
ZFYVE19,0.010773705996357987
IFFO1,0.010669556874697015
LOC101927446,0.010611994201835534
GMEB1,0.0103524300475169
LINC02491,0.010306817630107008
HCK,0.010145376749924773
FAM210A,0.010009889673294492
TMEM208,0.009854879442452892
AAAS,0.009816205054059855
VWA7,0.009774446198323723
ACOT2,0.009693558542727066
E2F2,0.009576970884424212
PLIN4,0.009375858201961382
COL6A2,0.009352255032090872
ZAP70,0.009194191752145541
HAVCR2,0.00913597802107758
AACS,0.00908206529525893
AHCTF1,0.008881266742064017
RPL41,0.008733442395254927
DACH1,0.008695021988566762
IL10RA,0.00838376075507874
PLEKHA1,0.008268063698952307
SETDB1,0.00824306495435317
CTIF,0.008166480634574464
TRAPPC2L,0.008145093117442336
HEATR1,0.008140522048570827
CENPQ,0.008131002257601487
RNU4-2,0.008123312319565042
P2RX1,0.008093800912694234
DHFR,0.007978120013922093
SIPA1L1,0.007946735276830317
WBP1,0.007873877175893265
C5AR1,0.007822335269869033
ZNF277,0.0077655267887816815
ATG3,0.007763866116351231
TNIP2,0.007639508837343652
MUL1,0.007538028542505584
HENMT1,0.007327972080873546
CACNA1I,0.007031199536333814
TMEM223,0.006758627517633823
NFIA,0.0067139465198153055
CD72,0.0066485314186802875
PPM1M,0.006597385936858717
ERP44,0.006423749228662949
SEL1L,0.006367677427046639
PKP4,0.006336538303812787
E2F7,0.006269067682507858
NPM3,0.005939252936772472
KAZN,0.005894812576140758
FBXW2,0.005811462919076079
ALG9,0.005425601545734392
C13orf46,0.005283257825082764
MROCKI,0.005060631098241689
PDPR2P,0.0049557142083642945
ATP8B4,0.004913495281771532
MED23,0.004877350762047067
METAP1,0.0043933405570686914
P2RY8,0.004337605174212301
TMEM39A,0.004287552741968221
CLEC16A,0.003990542459535033
MED15,0.003749292502851128
SUPT7L,0.0037000511887112972
NMI,0.0036822023888847155
RPAP2,0.0031688630126420155
DDX39B,0.0031018748468728467
DDX52,0.0029487294558218943
SMIM20,0.002102028078369211
