Feature,Mean_ABS_SHAP
E2F7,0.0
NFIA,0.0
UBAC2-AS1,0.0
C5AR1,0.0
ANLN,0.0
SLC22A5,0.0
GMPS,0.0
KAZN,0.0
PLEKHA1,0.0
AACS,0.0
DDX52,0.0
DGKD,0.0
PPM1M,0.0
SLC46A3,0.0
PLIN4,0.0
RAD54L,0.0
TROAP,0.0
CD72,0.0
WDR11-DT,0.0
CACNA1I,0.0
FAM210A,0.0
LINC02491,0.0
KATNIP,0.0
MFSD13A,0.0
TRBV7-2,0.0
ZNF133,0.0
HENMT1,0.0
LINC02361,0.0
ERP44,0.0
P2RY13,0.0
HSPE1,0.0
ADIPOR1,0.0
ATG3,0.0
TRAIP,0.0
VWA7,0.0
MED23,0.0
POC1A,0.0
APEX1,0.0
C11orf24,0.0
NMI,0.0
GMEB1,0.0
HAVCR2,0.0
MICU1,0.0
PHF19,0.0
ALG9,0.0
IFITM1,0.0
SSBP1,0.0
MTPN,0.0
PIAS1,0.0
SIPA1L1,0.0
EEPD1,0.0
DHX36,0.0
WBP1,0.0
SPCS2,0.0
