Feature,Mean_ABS_SHAP
RHOF,6.593406593406583e-05
RDH11,6.11667898950082e-05
ZDHHC21,6.055211295930827e-05
LRIG2,6.0117671641924965e-05
ASAP2,5.945662532375565e-05
CNOT7,5.9329645936546764e-05
NRBF2,5.928130316590177e-05
HSBP1,5.891294151751761e-05
TTF2,5.133724413559216e-05
SNAPC2,4.822172420123296e-05
ZBTB25,4.531456659494278e-05
RFC4,4.521181148944295e-05
IMP4,4.510968244587284e-05
PLA2G15,3.462406580427795e-05
ENSG00000254635,2.583782458908684e-05
COMMD4,3.734944830207382e-19
LBHD1,2.4575813170361286e-19
BDH2,2.4500519871292357e-19
ENOSF1,2.409790806266366e-19
COMMD9,1.8276988592107398e-19
TRBV12-3,1.6976628419450205e-19
GOLT1B,1.40365197584965e-19
NCBP2,3.718357246177064e-20
ENSG00000244313,2.7554181221491133e-20
CLPX,0.0
ZNF875,0.0
LINC00641,0.0
TRBV3-1,0.0
DNAJC2,0.0
TMEM170B,0.0
PPM1M,0.0
MTERF4,0.0
TFAP4,0.0
ARHGEF9,0.0
SNORA74B,0.0
