Feature,Importance,Mean_SHAP
CACNB3,5.0131078306741704e-05,-2.3612794341666214e-06
CCNJL,5.0085411726090585e-05,1.792618376721102e-05
PSMD14,4.9967697914112e-05,-2.7877996414581993e-05
RAB8B,4.979982001525501e-05,3.371758343051546e-05
DENND4A,4.968733760774716e-05,-2.7422767086632643e-05
RAB31,4.9640930045022955e-05,7.468126872440084e-06
BNIP3L,4.957808516411225e-05,-1.4778952139718992e-05
DNMBP,4.9538925453038814e-05,-4.088674187158256e-06
ACOX1,4.943868412586431e-05,1.0499052415608399e-05
CHST14,4.882610033894684e-05,2.1333699262198245e-05
PRPF8,4.879215763314855e-05,4.879215763314855e-05
LOC100128906,4.8682006672609336e-05,3.351029656013139e-05
OTUD7A,4.862512867049199e-05,3.0420806461848433e-05
ZNF677,4.861718662644459e-05,-2.3587875118659646e-05
MOK,4.8595683484121627e-05,-1.8845852517252108e-05
MORC3,4.855381441100832e-05,7.66979470287496e-06
SPATA13,4.837316263919982e-05,1.955032789140429e-06
HEXD,4.83620188755408e-05,-1.2285461106568737e-05
IREB2,4.834836959679334e-05,4.3097578785533665e-05
HERC2,4.81787240750593e-05,1.2360304494414514e-05
THAP5,4.808019096949028e-05,4.160260370720885e-05
PDCD7,4.7987784842641736e-05,6.656577256081377e-07
MT2A,4.78293969397134e-05,1.0464945546214543e-05
SKA1,4.766186565407526e-05,1.368810080269474e-05
OLFML2B,4.7634666936033627e-05,-5.716284853717086e-07
SUFU,4.7632304837315744e-05,-2.656347969700549e-05
NDUFA10,4.759701034358566e-05,-1.051452028000862e-05
NKX3-1,4.7571788418303424e-05,2.6314414310907118e-05
ITGB7,4.752390484156957e-05,-4.752390484156957e-05
HOXA10,4.7509952941698684e-05,3.504790916472086e-05
SLC9A1,4.7428436790629206e-05,-1.2064988858991207e-05
NOL3,4.726123240100093e-05,7.484753578084211e-06
CDYL,4.7147222997856835e-05,3.1267686144798596e-05
ZFYVE1,4.706650224707984e-05,4.706650224707984e-05
TMEM9,4.705908977939166e-05,2.6813970566274836e-05
ACKR1,4.705669845829273e-05,2.8319908784767655e-06
NOD2,4.6921468990752945e-05,-9.160226657140809e-07
NPC2,4.6762142726413605e-05,-5.890454279060217e-06
DKC1,4.674764176569608e-05,-3.466208931535861e-06
RANBP6,4.67298545450139e-05,-3.827819802033506e-05
FECH,4.655661548785635e-05,-2.907193294251766e-05
PIK3R6,4.6372563578760065e-05,-1.1943528044720489e-05
DNMT3B,4.637061847906712e-05,-1.8111365001288112e-06
UNK,4.6210755900147576e-05,5.00264213985451e-06
DNTTIP1,4.619721082519023e-05,2.236477132889687e-05
LPL,4.61118930330753e-05,4.61118930330753e-05
RNF175,4.58463668402816e-05,-3.6871512530741845e-06
PTDSS2,4.5741858616726005e-05,-1.5540714051086299e-06
APBB3,4.5654813201092877e-05,4.5654813201092877e-05
TNFRSF10D,4.556128164746138e-05,-2.5048485684767833e-05
CHKB,4.55337693991288e-05,-5.70691931589627e-06
JMJD8,4.541827803566854e-05,2.5806405025365622e-05
KCTD10,4.513728443252141e-05,-2.1694550979159022e-05
HDAC3,4.506140629024547e-05,-2.93955439194045e-05
C18orf25,4.50258304695195e-05,-4.598169899527219e-06
MEF2A,4.5008223592052886e-05,-1.791982593726863e-05
RFLNB,4.4768668687191565e-05,8.448548521014475e-07
KYNU,4.4701501371927825e-05,9.317804087711348e-06
TIA1,4.465472494317505e-05,4.2101390845837556e-05
THEM5,4.4637394577757966e-05,2.8501658120299363e-05
C20orf96,4.458542337756353e-05,1.6926179086994817e-05
FCHO1,4.444489093677486e-05,1.0549705765481549e-05
ACAA2,4.4434950934443475e-05,5.082657984711102e-06
STARD9,4.4395059649759407e-05,-4.090118970603698e-06
PELI2,4.429786571617117e-05,7.94638062646852e-07
EDEM3,4.4265095837157496e-05,-2.4790003240958255e-06
SLA,4.426065016001829e-05,-4.362541758678617e-06
AMIGO2,4.424707671489201e-05,-4.424707671489201e-05
KDM6A,4.423112248451306e-05,-4.198539660795554e-05
PIM1,4.4163914041722726e-05,-4.4163914041722726e-05
GPR180,4.404604770975416e-05,4.404604770975416e-05
SELENOM,4.400403201862107e-05,-4.400403201862107e-05
SELENOH,4.3940327990560645e-05,4.09443696342634e-06
IST1,4.385633214454187e-05,5.550329016645943e-06
SASH3,4.3832925485915704e-05,1.045547865988575e-05
ZFYVE27,4.377607021149248e-05,-6.962888828611024e-06
LINC02610,4.3740771651519346e-05,8.58126988470723e-07
CYP4F29P,4.364908029563307e-05,2.2638852454114697e-06
ERC1,4.3435988696859186e-05,-3.47339918551465e-06
CTTN,4.331203601475432e-05,-3.2884261876817327e-06
DNAL4,4.3252568116642704e-05,7.784583610575226e-06
LAGE3,4.3026803318463464e-05,1.8276977472131254e-05
SPOPL,4.286514868110884e-05,8.024210885097677e-06
RNF123,4.280322639675762e-05,3.1356236054324616e-05
RPL13AP22,4.2673976497505905e-05,9.662057498433462e-07
RNF182,4.260645011765759e-05,4.146837007735594e-06
PSME3,4.2602024590631895e-05,1.8049334227714504e-05
SERF2,4.2571995883202e-05,3.1006129056074117e-06
FTSJ1,4.22834171725434e-05,1.1357796036162826e-05
PAPLN,4.226520694325596e-05,-4.6962344314911977e-07
ANKRD44-IT1,4.191117590641495e-05,-4.191117590641495e-05
CKB,4.190787624827144e-05,9.87276903098407e-06
CYBA,4.1857508961731975e-05,3.3611154232985605e-06
PPM1A,4.1841065928287e-05,1.161772615699014e-05
AP4B1,4.1767518002131506e-05,-5.913459271510218e-08
TAPT1-AS1,4.173484768523708e-05,-1.0415428569337682e-05
IGLV1-36,4.153095556527961e-05,6.337265756400085e-06
LINC02273,4.150589110343077e-05,-3.441392244400917e-05
ZNF606,4.147673354808542e-05,-8.679231474840592e-06
PLCB1,4.132587421881672e-05,1.25755499197142e-06
VAMP1,4.1316616508136285e-05,-1.5021774648380151e-05
ZCCHC9,4.123799393402098e-05,1.683602233589288e-05
DYTN,4.1161947346255656e-05,-3.003397372633305e-05
MLF1,4.1133125693656086e-05,-4.959697468459624e-06
UBE2O,4.099096934070175e-05,6.008693927974216e-06
NAGLU,4.0989111306893576e-05,-3.5193689689970946e-05
RASGRP2,4.079954224077209e-05,-1.0772444048839898e-05
TSEN34,4.076282811390869e-05,-3.3359157720902755e-05
SOWAHC,4.0642644111433686e-05,1.4358357576846846e-05
FAM229A,4.061330861606137e-05,4.061330861606137e-05
RHNO1,4.033309355439123e-05,1.0155161518110261e-05
OSBP,4.0234901223524574e-05,3.91377607181476e-07
LRRK2,4.0203749408787164e-05,-1.4327618990960653e-05
SUPV3L1,4.014106432250612e-05,5.727756197184427e-06
TRRAP,3.990827573138042e-05,3.990827573138042e-05
GAA,3.9823599862159506e-05,-2.5636292983108813e-05
ZNF480,3.945140771574208e-05,-1.5606725024368565e-05
ZNF79,3.938544009516478e-05,-2.2369322169941894e-06
PARP11,3.928619956119522e-05,1.6104169367417979e-06
TRAF5,3.928582927423843e-05,-1.765073845630208e-06
ZNF605,3.926605964230942e-05,-3.926605964230942e-05
LOC101930112,3.919351417042866e-05,-1.6132230269895295e-05
INTS8,3.9078687058792964e-05,2.2855459222766073e-05
SMCO4,3.901879545412823e-05,1.3035634727414911e-05
STARD10,3.8890628816254264e-05,1.029728041222294e-05
MED28,3.873413707766437e-05,-3.873413707766437e-05
HNRNPA1L3,3.862899491908711e-05,-1.1369011543363236e-06
GLMN,3.834703680261e-05,1.1953156184523852e-06
LONRF3,3.834281449654847e-05,-3.834281449654847e-05
MBD4,3.832458206127609e-05,1.5367251314607578e-06
GNLY,3.813079408481727e-05,-3.813079408481727e-05
DAGLA,3.8043970847981057e-05,-2.315610123950362e-05
CISD2,3.791227521070324e-05,8.093315059592971e-06
MFSD6,3.779815500667997e-05,3.101675039866051e-05
RRS1,3.771986548042864e-05,-1.4260543362863324e-05
PMS2P4,3.7316246221093454e-05,-1.8014189051618996e-06
CAMKK2,3.7300242899216764e-05,-1.1816141827476982e-05
C9orf40,3.7296233816830836e-05,1.178105446984066e-05
BOK,3.7166056659647083e-05,-9.514046696317625e-06
TULP4,3.709785318980726e-05,1.1984359516475844e-05
CALCOCO1,3.7077783582475955e-05,-1.7927364130521166e-05
UMPS,3.7019378638957515e-05,-1.0953671442982111e-05
CDIN1,3.6825074857529254e-05,3.6825074857529254e-05
ZC2HC1A,3.6756073899773045e-05,-3.047560418120997e-06
FAM20A,3.668610329142597e-05,4.225252512762006e-06
GIMAP2,3.655368277579234e-05,-1.7087543829792455e-05
GSTM4,3.6478865804541544e-05,-6.8255316026437325e-06
MFSD9,3.647549216371378e-05,-1.8013553943598885e-05
NUCB1,3.6454240351661425e-05,2.1383948912201617e-05
NCOA4,3.63492820403144e-05,1.1172776682349234e-05
ACBD5,3.627392946811669e-05,-8.601788895168578e-06
BLOC1S1,3.6252575742940856e-05,1.3445751863963977e-05
LARGE1,3.613584486219494e-05,-2.081937344604226e-05
ARID4A,3.606253371577462e-05,-1.4171103056652437e-05
CAPN3,3.605513823566561e-05,-1.23575808159986e-06
GPX4,3.604513725829439e-05,-1.635002213430372e-05
NKTR,3.581321107730514e-05,-3.581321107730514e-05
PTPRO,3.5800765863226105e-05,1.1979695691164163e-06
SERTAD3,3.564022910047856e-05,2.554631060803823e-06
LGALS3BP,3.556905641897802e-05,-1.314830018747443e-05
FBP1,3.553384955514771e-05,-1.8711028472691772e-05
ICE1,3.5265600324579376e-05,1.5564922268757043e-05
RPL7AP6,3.5017799538215495e-05,-5.2678716553524896e-06
UST,3.4908973438590516e-05,3.4908973438590516e-05
NTSR1,3.489809207071121e-05,-2.7621257821485073e-05
TRAF7,3.4413667763538276e-05,1.8483444205076404e-05
LINS1,3.4257750442227844e-05,1.79417789111394e-06
LAMTOR3,3.414126084573527e-05,-7.44701862593856e-06
NIPA1,3.410964334957178e-05,-1.3844940231408862e-06
TRBV29-1,3.3790657707353356e-05,2.5078696715461402e-05
IBTK,3.366931462878895e-05,1.3260073346068948e-05
ELAPOR2,3.358076905244381e-05,3.1748003066868125e-05
C2CD3,3.356679869168267e-05,-9.134132905061508e-06
CDK2,3.3457548972065806e-05,6.365428352708926e-06
ZNF385D,3.3382891119221714e-05,5.726750183020759e-06
LILRA6,3.330602405026482e-05,9.885282591971561e-06
SWI5,3.325996180965753e-05,-8.279022992457893e-06
SERPINH1,3.32326968439371e-05,1.5513577480517265e-05
VPS35L,3.3110109342501145e-05,1.1258648374492465e-06
GFRA2,3.310665312096012e-05,-4.792843965129065e-06
ZFP82,3.306650776877557e-05,2.7934885554205995e-05
HSD17B7,3.284264044173881e-05,-3.284264044173881e-05
HCG27,3.2818931660265296e-05,1.426906981024518e-05
TXNDC16,3.248792223099462e-05,-7.1856548096901704e-06
MAPRE1,3.2452216037110436e-05,1.4483639871421765e-05
GP6,3.2170573194439184e-05,2.8690870876069634e-05
PRPF38B,3.2165389929672916e-05,3.2165389929672916e-05
KCNG2,3.206413571940359e-05,2.8891654229442037e-06
ANXA4,3.2010774662130924e-05,-5.299149573223898e-06
FAM114A1,3.195215717879149e-05,-1.1324906184944737e-05
DNAJC3,3.188589695914465e-05,-8.823581193526555e-06
BOP1,3.171473551016202e-05,-2.369645863971955e-05
XXYLT1,3.13995538163355e-05,-9.848603501348858e-06
KCNK12,3.127929733801521e-05,-9.995552772567758e-06
IL17RA,3.100061602489519e-05,-2.4790514069274946e-05
COLGALT2,3.096922673787615e-05,7.774532573644738e-06
EOLA2,3.0889254764866005e-05,1.975117232943282e-05
LINC01963,3.068588701781316e-05,5.740538490129972e-06
PCID2,3.067901878123595e-05,-3.6623593442174933e-06
NMI,3.0159948717673547e-05,-3.0159948717673547e-05
MRPS16,3.0107789862520257e-05,1.4808217106919425e-05
GMFB,3.0056933941326966e-05,2.3744975903787632e-07
CHRNE,2.9891052445882566e-05,-2.8912270128357857e-05
ASH1L,2.9610030221747776e-05,-2.717494513798641e-05
ACBD4,2.9354430660211557e-05,2.066129823482761e-05
PADI4,2.9259821016673045e-05,-1.8284372387136267e-06
TRAF3IP3,2.9231132900659284e-05,1.103693400823605e-05
CD84,2.922965833657423e-05,2.8106305741058933e-05
METTL25,2.9033352364229945e-05,2.1464104559037406e-05
ETAA1,2.873294911834466e-05,-2.181311664070286e-05
ERI1,2.870826892288518e-05,1.0135269619064726e-06
SHPK,2.8689126567692354e-05,-1.1206262468667552e-05
CCNB1,2.8578215000136336e-05,2.8578215000136336e-05
CGAS,2.85610246942678e-05,5.671016282926574e-06
PWWP2B,2.8532338370066606e-05,2.8532338370066606e-05
STX4,2.842056622058009e-05,1.7069715176344737e-06
GNPAT,2.8323951973296765e-05,1.7280454114383108e-05
ZNF10,2.8212434399046987e-05,1.1792073151099524e-05
CEP95,2.8209050675079744e-05,2.433301132669651e-05
SLC35B3,2.8152613214261576e-05,-1.6177887494894209e-06
TRIP4,2.8107863469920917e-05,-2.8107863469920917e-05
B4GALT5,2.7599358874214245e-05,-1.6251130522231456e-06
PRR16,2.756001532222248e-05,2.756001532222248e-05
DMTN,2.7369281045751624e-05,-2.7369281045751624e-05
MMP9,2.7302355352725104e-05,2.7302355352725104e-05
LAPTM4A,2.724653079622657e-05,-1.3240928555330181e-05
TRIM59,2.7126326410048524e-05,1.0766029243463321e-05
PPP5C,2.701230075551356e-05,2.701230075551356e-05
RHOT1,2.6984591659974548e-05,-9.519888336074851e-07
SLC1A3,2.6112206935775603e-05,2.270854662107501e-05
NLRP1,2.6075987198553837e-05,1.3284295305565534e-05
MICU2,2.6040761132039056e-05,2.6040761132039056e-05
PNRC1,2.5889653138112736e-05,2.5889653138112736e-05
PLA2G12A,2.5825235141532897e-05,1.8534762730679484e-05
TXNL4B,2.576142527895903e-05,2.1379189391837743e-05
CASC3,2.5626368687139654e-05,1.0336473302313612e-05
CHKA,2.5564225452139e-05,-2.5564225452139e-05
CCDC106,2.5480711505342243e-05,2.5480711505342243e-05
CHIC1,2.5401335152231258e-05,1.4210820002172917e-05
PROSER1,2.539173314820902e-05,2.539173314820902e-05
BLTP1,2.5366096049211926e-05,1.0272504542678844e-05
LOC100421569,2.5094123659977583e-05,4.484724863791755e-06
MFSD14B,2.474317054525368e-05,3.6420312762559805e-06
FAM168B,2.4635949492519897e-05,7.300952955061457e-06
FBL,2.4462829670958726e-05,1.832970220484103e-05
SMARCA2,2.442650061128089e-05,-2.442650061128089e-05
SERPINF1,2.427707273021419e-05,-2.427707273021419e-05
TDRD7,2.416357588771381e-05,-9.306222287966702e-06
ALG2,2.4082649704970373e-05,-1.615088024576324e-05
IGHJ3P,2.3973763631391606e-05,-2.3973763631391606e-05
KL,2.3861754152491145e-05,-2.3861754152491145e-05
GLIPR2,2.3833600441486062e-05,1.408588260156691e-06
ADCK1,2.3824042547651408e-05,2.3824042547651408e-05
PDE4DIPP6,2.3703640124804156e-05,2.3703640124804156e-05
FSTL3,2.3626567425555856e-05,-2.3626567425555856e-05
CCZ1B,2.3590598015774158e-05,-2.3590598015774158e-05
EOLA1,2.3574403809062375e-05,-2.3574403809062375e-05
TCAF1,2.3552474034065657e-05,6.26142771233836e-06
RAD54L2,2.3438579950519342e-05,-1.8866323282889718e-05
SPART,2.341749963847793e-05,-2.341749963847793e-05
ZNF516,2.3359972468337398e-05,1.9771824719328905e-05
CD27,2.3349697636782564e-05,-1.7941069522287537e-05
GPRC5C,2.3338222964371208e-05,-2.3338222964371208e-05
IL12RB1,2.333627997084074e-05,-2.333627997084074e-05
SYNCRIP,2.327687908343148e-05,-5.007502367227756e-06
PHLDB2,2.32549712297672e-05,-2.32549712297672e-05
TENT5A,2.299514808633398e-05,-2.299514808633398e-05
ANXA2R-OT1,2.2911207404482347e-05,-2.2911207404482347e-05
AP3D1,2.288472642575822e-05,-2.288472642575822e-05
POMT1,2.2623562283988657e-05,2.2623562283988657e-05
PRCP,2.260477845811556e-05,2.260477845811556e-05
TMEM87A,2.258458170623567e-05,-2.258458170623567e-05
METTL2A,2.2487342971824162e-05,-2.2487342971824162e-05
CRYBB2P1,2.2462953702833702e-05,-2.2462953702833702e-05
YPEL4,2.2296599242692e-05,-2.2296599242692e-05
GTF2H1,2.2250703762480565e-05,1.855507258647194e-05
TRAV8-1,2.217771237835105e-05,2.217771237835105e-05
TMEM185B,2.2164307105908022e-05,2.0064635584961485e-05
TLK2,2.1846010103359966e-05,-2.1846010103359966e-05
MYEOV,2.1770950474022977e-05,-2.1770950474022977e-05
TSEN54,2.1589621747314518e-05,-2.1589621747314518e-05
MAP4K4,2.1577906424774567e-05,-2.1577906424774567e-05
SCAMP1,2.140397424373083e-05,1.0143800711752025e-05
NNMT,2.1373511801469173e-05,-2.1373511801469173e-05
ZNF827,2.135373295070598e-05,2.135373295070598e-05
VBP1,2.12612462698574e-05,-2.12612462698574e-05
GEN1,2.1220944323644505e-05,-2.1220944323644505e-05
IGBP1,2.1158645006964922e-05,-2.1158645006964922e-05
SOS2,2.1085770094662876e-05,-2.1085770094662876e-05
TOR1AIP2,2.1010929179296063e-05,2.1010929179296063e-05
CARM1,2.0962661610526354e-05,1.2656765933990545e-05
CAPN10,2.0602429312735864e-05,-2.0602429312735864e-05
NFIB,2.054234260064715e-05,2.054234260064715e-05
TOX-DT,2.0538865293070366e-05,-2.0538865293070366e-05
SIRPD,2.0495347846102013e-05,-2.0495347846102013e-05
MORN1,2.035983768094699e-05,2.035983768094699e-05
POLR2H,2.0341426318960545e-05,-9.119233156056764e-07
SRGAP1,2.019818268500951e-05,2.019818268500951e-05
ADGRA2,2.0131426939003188e-05,-2.0131426939003188e-05
DR1,2.01071929362913e-05,-2.01071929362913e-05
ENY2,2.003084230630816e-05,-2.003084230630816e-05
LINC01781,1.9994450502499426e-05,-1.9994450502499426e-05
UBAC2,1.9754363461996022e-05,-1.9754363461996022e-05
LINC00570,1.9753577650525844e-05,-1.9753577650525844e-05
MRI1,1.975342377497979e-05,1.1214971502213223e-05
TMED10,1.963814571110797e-05,-1.963814571110797e-05
GPS1,1.9353790886351397e-05,9.698823999709105e-06
TCTN3,1.9092455239351725e-05,-1.9092455239351725e-05
C1RL-AS1,1.895208352286507e-05,-1.895208352286507e-05
ATG101,1.880909031596899e-05,-1.880909031596899e-05
IKBKGP1,1.877941292196219e-05,1.877941292196219e-05
KCNC4,1.8646650560398233e-05,1.8646650560398233e-05
ADAM19,1.8287994754491042e-05,4.361113043216702e-06
ANKRD44-AS1,1.8256432721268888e-05,-1.8256432721268888e-05
XK,1.7739762416160157e-05,-1.7739762416160157e-05
LTN1,1.7730580712825562e-05,-6.42052911606264e-06
CUTALP,1.7727023948324912e-05,-1.7727023948324912e-05
TNRC6A,1.7441562281876148e-05,-1.7441562281876148e-05
WWOX,1.7429858960258476e-05,1.7429858960258476e-05
IGHA2,1.7296875160200455e-05,-1.7296875160200455e-05
AGAP6,1.722095976926766e-05,-1.722095976926766e-05
KLHDC4,1.6557097635737383e-05,-8.716262145775513e-06
SLC35B1,1.6285711199180213e-05,6.336929559079127e-06
ENOSF1,1.5875337316934316e-05,1.5875337316934316e-05
TCN1,1.5246328416424033e-05,-1.5246328416424033e-05
RGL1,1.5123218306787709e-05,3.757021072660929e-06
PTPA,1.4827297458240675e-05,1.0956998171567213e-05
MED6,1.4552515674100283e-05,-6.807029785616961e-06
CAPZA1,1.4509512014059807e-05,1.0718466066151116e-05
SHQ1,1.25141984954613e-05,-7.600654368957241e-06
RESF1,0.0,0.0
POLR1C,0.0,0.0
NETO2,0.0,0.0
YIF1A,0.0,0.0
AKIRIN1,0.0,0.0
ANAPC2,0.0,0.0
LARP7,0.0,0.0
TMEM167A,0.0,0.0
TCP11L1,0.0,0.0
ZNF562,0.0,0.0
B4GAT1,0.0,0.0
CHMP6,0.0,0.0
DLEU1,0.0,0.0
FGFBP3,0.0,0.0
WDR49,0.0,0.0
SRP72,0.0,0.0
ZNF318,0.0,0.0
SYNE3,0.0,0.0
MCC,0.0,0.0
DLEU7-AS1,0.0,0.0
FAM241A,0.0,0.0
BPTF,0.0,0.0
CANT1,0.0,0.0
P2RY6,0.0,0.0
PCP2,0.0,0.0
GTF2IRD2B,0.0,0.0
ZBTB26,0.0,0.0
CLK2,0.0,0.0
MSL2,0.0,0.0
CHST11,0.0,0.0
SPSB1,0.0,0.0
ZNF440,0.0,0.0
ZNF561,0.0,0.0
PGAM1,0.0,0.0
SCAND1,0.0,0.0
PLRG1,0.0,0.0
ANKRD36C,0.0,0.0
CLCN5,0.0,0.0
DDX23,0.0,0.0
SNAPC5,0.0,0.0
CLSTN1,0.0,0.0
RALGAPA1,0.0,0.0
RSL1D1,0.0,0.0
ESCO2,0.0,0.0
PITPNA,0.0,0.0
ADCY6,0.0,0.0
PTGER4,0.0,0.0
RPL15,0.0,0.0
PPID,0.0,0.0
KCMF1,0.0,0.0
CXXC5,0.0,0.0
CHD7,0.0,0.0
FAM98B,0.0,0.0
ZNF584,0.0,0.0
SHCBP1,0.0,0.0
DNAJC30,0.0,0.0
RNPEP,0.0,0.0
SLC6A19,0.0,0.0
SNHG11,0.0,0.0
NAT1,0.0,0.0
EXO1,0.0,0.0
ZNF581,0.0,0.0
MRPL36,0.0,0.0
CEP135,0.0,0.0
TNK1,0.0,0.0
RTTN,0.0,0.0
FAM241B,0.0,0.0
RSRC1,0.0,0.0
JUNB,0.0,0.0
ZBTB4,0.0,0.0
GCSAM,0.0,0.0
TPPP,0.0,0.0
LRRC8D,0.0,0.0
ZNHIT2,0.0,0.0
SMIM19,0.0,0.0
RAB1B,0.0,0.0
PIGG,0.0,0.0
RPL4,0.0,0.0
PELI3,0.0,0.0
MRPL11,0.0,0.0
BNIP3,0.0,0.0
SPHK1,0.0,0.0
NR1D2,0.0,0.0
RIN1,0.0,0.0
WIPF2,0.0,0.0
EXOSC1,0.0,0.0
COX8A,0.0,0.0
ASXL1,0.0,0.0
CDC26,0.0,0.0
CMKLR1,0.0,0.0
ZWILCH,0.0,0.0
COL24A1,0.0,0.0
ATP2A2,0.0,0.0
TRIM74,0.0,0.0
ADGRE1,0.0,0.0
NLRP6,0.0,0.0
PTCRA,0.0,0.0
ZNF524,0.0,0.0
PIK3CD,0.0,0.0
CD248,0.0,0.0
ANGEL2,0.0,0.0
ZBTB8OS,0.0,0.0
ZNF274,0.0,0.0
ATAD5,0.0,0.0
NDUFA11,0.0,0.0
MYPOP,0.0,0.0
ZNF439,0.0,0.0
LRRC8C,0.0,0.0
ZHX3,0.0,0.0
SPRYD4,0.0,0.0
THAP6,0.0,0.0
PHLDA3,0.0,0.0
SLC35G1,0.0,0.0
HOPX,0.0,0.0
SLC16A13,0.0,0.0
ZNF266,0.0,0.0
KICS2,0.0,0.0
PARP15,0.0,0.0
MGA,0.0,0.0
FAM131A,0.0,0.0
RNF26,0.0,0.0
ZFAND4,0.0,0.0
POLD4,0.0,0.0
ZMAT3,0.0,0.0
TMEM134,0.0,0.0
WASHC2C,0.0,0.0
EFEMP2,0.0,0.0
PPP1R14B,0.0,0.0
RAD9A,0.0,0.0
SUCLG2,0.0,0.0
LRRC25,0.0,0.0
SMPDL3A,0.0,0.0
MRPL52,0.0,0.0
ZNRD2,0.0,0.0
CHCHD1,0.0,0.0
SMARCC1,0.0,0.0
KLHL6,0.0,0.0
ZNF417,0.0,0.0
THAP2,0.0,0.0
THEMIS,0.0,0.0
ZNF738,0.0,0.0
MCTP1,0.0,0.0
NAA16,0.0,0.0
ARV1,0.0,0.0
NAA20,0.0,0.0
TMCC1,0.0,0.0
MICOS10,0.0,0.0
CCDC14,0.0,0.0
TBC1D10C,0.0,0.0
ZNF596,0.0,0.0
SART1,0.0,0.0
PCCA,0.0,0.0
DDIT3,0.0,0.0
PARL,0.0,0.0
PPP2R2D,0.0,0.0
MUS81,0.0,0.0
LRRC20,0.0,0.0
CORO1B,0.0,0.0
SLFN11,0.0,0.0
PTPRM,0.0,0.0
FKBP2,0.0,0.0
CTSW,0.0,0.0
GTPBP2,0.0,0.0
C11orf68,0.0,0.0
RSPH9,0.0,0.0
SNX33,0.0,0.0
NABP1,0.0,0.0
CHD2,0.0,0.0
CEP83,0.0,0.0
SULT1B1,0.0,0.0
PACS1,0.0,0.0
NUDT4,0.0,0.0
C2CD2L,0.0,0.0
PC,0.0,0.0
SCAI,0.0,0.0
MCRIP2,0.0,0.0
NMNAT1,0.0,0.0
GNB2,0.0,0.0
LRFN4,0.0,0.0
IL16,0.0,0.0
COPS9,0.0,0.0
FGGY,0.0,0.0
CABP4,0.0,0.0
PRSS30P,0.0,0.0
VEGFB,0.0,0.0
ALG10B,0.0,0.0
PEAK1,0.0,0.0
DRAP1,0.0,0.0
HCFC1,0.0,0.0
PPP1CA,0.0,0.0
MST1,0.0,0.0
TNFRSF10C,0.0,0.0
CARNS1,0.0,0.0
FIBP,0.0,0.0
AFF1,0.0,0.0
YPEL2,0.0,0.0
UCP2,0.0,0.0
MOB1B,0.0,0.0
ZNF24,0.0,0.0
ZNF622,0.0,0.0
TCEAL1,0.0,0.0
C1QA,0.0,0.0
RAB43,0.0,0.0
ZNF408,0.0,0.0
MFSD4B,0.0,0.0
BANF1,0.0,0.0
COQ2,0.0,0.0
FAM222B,0.0,0.0
HECTD4,0.0,0.0
GLRX,0.0,0.0
GOLGA8A,0.0,0.0
ZNF680,0.0,0.0
RELA,0.0,0.0
ATG13,0.0,0.0
GRK2,0.0,0.0
CCDC96,0.0,0.0
TADA2B,0.0,0.0
TMEM9B,0.0,0.0
GOLGB1,0.0,0.0
DCAKD,0.0,0.0
SH3RF3,0.0,0.0
ZNF483,0.0,0.0
VANGL1,0.0,0.0
LSM1,0.0,0.0
KAT5,0.0,0.0
HSPA6,0.0,0.0
CATSPER1,0.0,0.0
CYSLTR1,0.0,0.0
ABCD2,0.0,0.0
CCNE2,0.0,0.0
PARP14,0.0,0.0
DOLK,0.0,0.0
COMMD1,0.0,0.0
AHSA2P,0.0,0.0
ESRRA,0.0,0.0
NOC3L,0.0,0.0
MRPL57,0.0,0.0
PHYKPL,0.0,0.0
ADCK5,0.0,0.0
ABLIM3,0.0,0.0
KDM2A,0.0,0.0
LRRN3,0.0,0.0
TRMT112,0.0,0.0
SLC2A14,0.0,0.0
MIR4435-2HG,0.0,0.0
C1QB,0.0,0.0
ZNF621,0.0,0.0
PPP1R3B,0.0,0.0
DMXL1,0.0,0.0
SP3,0.0,0.0
PDP2,0.0,0.0
SSH3,0.0,0.0
CLTB,0.0,0.0
CES4A,0.0,0.0
STOX2,0.0,0.0
RARG,0.0,0.0
MAP3K11,0.0,0.0
TRIB1,0.0,0.0
CKAP5,0.0,0.0
RPL38,0.0,0.0
DCP2,0.0,0.0
CTDSP2,0.0,0.0
KCNK7,0.0,0.0
RFESD,0.0,0.0
METAP1D,0.0,0.0
ZBTB21,0.0,0.0
LCLAT1,0.0,0.0
EGFL7,0.0,0.0
NRIP3,0.0,0.0
PTPN2,0.0,0.0
GPR137,0.0,0.0
PHF8,0.0,0.0
MED16,0.0,0.0
MYD88,0.0,0.0
ANKRD13D,0.0,0.0
TNKS,0.0,0.0
RNASEH2C,0.0,0.0
EIF1AD,0.0,0.0
ZNF449,0.0,0.0
SMAD2,0.0,0.0
NBEA,0.0,0.0
NADSYN1,0.0,0.0
EIF3F,0.0,0.0
ZNF25,0.0,0.0
ARHGAP1,0.0,0.0
STARD5,0.0,0.0
TRAPPC3L,0.0,0.0
YES1,0.0,0.0
GNG5,0.0,0.0
ZNF570,0.0,0.0
KLHL15,0.0,0.0
EXOSC10,0.0,0.0
GAPT,0.0,0.0
BAIAP2,0.0,0.0
FBXL14,0.0,0.0
ZNF540,0.0,0.0
ZDHHC21,0.0,0.0
COL8A2,0.0,0.0
ALG14,0.0,0.0
PLEKHF2,0.0,0.0
A2M,0.0,0.0
KNDC1,0.0,0.0
